,loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
11,4.778046131134033,0.7410839796066284,0.14027732610702515,0.8130841255187988,0.8562748432159424,4.597803115844727,0.7320977449417114,0.13940520584583282,0.8426966071128845,0.862070620059967
12,4.465824604034424,0.7459515333175659,0.14031033217906952,0.7943925261497498,0.8525492548942566,4.2892069816589355,0.7422072291374207,0.14423076808452606,0.8426966071128845,0.8653603792190552
13,4.175503730773926,0.7549377679824829,0.14586874842643738,0.8018691539764404,0.8540811538696289,4.017551898956299,0.7447346448898315,0.14548981189727783,0.8426966071128845,0.8681726455688477
14,3.8986129760742188,0.7500702142715454,0.14757345616817474,0.8355140089988708,0.8651401400566101,3.776320219039917,0.7374333143234253,0.142587348818779,0.8483145833015442,0.8714524507522583
15,3.6576642990112305,0.7496957778930664,0.1459781527519226,0.8242990374565125,0.8609595894813538,3.5393640995025635,0.7424880862236023,0.14505283534526825,0.8483145833015442,0.8736021518707275
16,3.430434226989746,0.7505382299423218,0.14594414830207825,0.8205607533454895,0.8633729219436646,3.323721170425415,0.748104453086853,0.14720314741134644,0.8426966071128845,0.8752570152282715
17,3.2159206867218018,0.766451358795166,0.15444287657737732,0.818691611289978,0.8675523996353149,3.122046709060669,0.7528784275054932,0.1497005969285965,0.8426966071128845,0.8768329620361328
18,3.0135650634765625,0.7641112208366394,0.15669319033622742,0.8467289805412292,0.8762463927268982,2.9476165771484375,0.7467003464698792,0.146484375,0.8426966071128845,0.8785907626152039
19,2.839388608932495,0.7638303637504578,0.15147265791893005,0.8074766397476196,0.8712725639343262,2.769624948501587,0.7590564489364624,0.15163934230804443,0.8314606547355652,0.8797382116317749
20,2.665436267852783,0.7732846736907959,0.15950919687747955,0.8261682391166687,0.8799000382423401,2.6049532890319824,0.7666385769844055,0.15595363080501556,0.8314606547355652,0.8808143734931946
21,2.5234198570251465,0.7776841521263123,0.15850037336349487,0.7981308698654175,0.8696686029434204,2.4569900035858154,0.7714125514030457,0.15806451439857483,0.8258426785469055,0.8824526071548462
22,2.3727800846099854,0.7815220355987549,0.16348671913146973,0.8168224096298218,0.8770623207092285,2.332181215286255,0.7641112208366394,0.15520833432674408,0.8370786309242249,0.8841323256492615
23,2.2420544624328613,0.7720677852630615,0.158273383975029,0.822429895401001,0.8777027726173401,2.2181437015533447,0.7573715448379517,0.15212981402873993,0.8426966071128845,0.8859590291976929
24,2.1194138526916504,0.7677618861198425,0.15594059228897095,0.8242990374565125,0.879158616065979,2.097212076187134,0.7627071142196655,0.15368638932704926,0.8314606547355652,0.8866382837295532
25,2.005729913711548,0.780866801738739,0.16230367124080658,0.8112149238586426,0.8789994716644287,1.980475902557373,0.7753440141677856,0.16122004389762878,0.8314606547355652,0.8876229524612427
26,1.8990216255187988,0.7829261422157288,0.1649135947227478,0.8205607533454895,0.8809943199157715,1.886072039604187,0.7716933488845825,0.15896885097026825,0.8314606547355652,0.8887439966201782
27,1.7951328754425049,0.7776841521263123,0.16423358023166656,0.84112149477005,0.886894941329956,1.8037556409835815,0.7657961249351501,0.15762004256248474,0.8483145833015442,0.8900517225265503
28,1.7067252397537231,0.7770289182662964,0.1647912859916687,0.8485981225967407,0.8869296312332153,1.716192364692688,0.7694467902183533,0.1597883552312851,0.8483145833015442,0.8906412720680237
29,1.6228523254394531,0.7826453447341919,0.16573138535022736,0.8280373811721802,0.8880536556243896,1.631156086921692,0.7728165984153748,0.16038751602172852,0.8370786309242249,0.8912972211837769
30,1.543107509613037,0.7848919034004211,0.16698148846626282,0.8261682391166687,0.8887618780136108,1.5646190643310547,0.7702892422676086,0.1602972447872162,0.8483145833015442,0.8920793533325195
31,1.4775816202163696,0.7778713703155518,0.16410818696022034,0.8392523527145386,0.8851921558380127,1.5061887502670288,0.7629879117012024,0.15670102834701538,0.8539325594902039,0.8928897380828857
32,1.403519630432129,0.7745951414108276,0.16300827264785767,0.8467289805412292,0.8919433355331421,1.434922695159912,0.7705700397491455,0.16046759486198425,0.8483145833015442,0.8935009241104126
33,1.344998836517334,0.7830197215080261,0.16697795689105988,0.8355140089988708,0.8898887634277344,1.3651479482650757,0.7789946794509888,0.16575191915035248,0.8483145833015442,0.8938205242156982
34,1.2851125001907349,0.7930356860160828,0.1731669306755066,0.8299065232276917,0.8915557265281677,1.311808466911316,0.7795563340187073,0.1661166101694107,0.8483145833015442,0.8945935964584351
35,1.2333248853683472,0.7874192595481873,0.170962855219841,0.8429906368255615,0.8911466002464294,1.276991844177246,0.7686043381690979,0.15928269922733307,0.8483145833015442,0.8953865766525269
36,1.1866991519927979,0.7813348174095154,0.16709797084331512,0.8448598384857178,0.8898572325706482,1.2237951755523682,0.7730974555015564,0.16201716661453247,0.8483145833015442,0.8958697319030762
37,1.1412278413772583,0.7907891273498535,0.17257319390773773,0.8373831510543823,0.8901873826980591,1.1670161485671997,0.7846110463142395,0.16947250068187714,0.8483145833015442,0.8960889577865601
38,1.0941426753997803,0.7933164834976196,0.17413322627544403,0.8355140089988708,0.8944272994995117,1.1339149475097656,0.7789946794509888,0.16575191915035248,0.8483145833015442,0.8969782590866089
39,1.0576822757720947,0.7929420471191406,0.17309941351413727,0.8299065232276917,0.8928252458572388,1.094628930091858,0.7829261422157288,0.16833890974521637,0.8483145833015442,0.8974630832672119
40,1.0218878984451294,0.7933164834976196,0.17183208465576172,0.818691611289978,0.8932481408119202,1.0676112174987793,0.7770289182662964,0.1644880175590515,0.8483145833015442,0.8983350396156311
41,0.9858954548835754,0.7863895893096924,0.1697542518377304,0.8392523527145386,0.8962455987930298,1.0366406440734863,0.7764672636985779,0.16485899686813354,0.8539325594902039,0.8995265960693359
42,0.9565132260322571,0.7874192595481873,0.17220543324947357,0.8523364663124084,0.8949999809265137,0.9997135996818542,0.7837685942649841,0.16816143691539764,0.8426966071128845,0.8998860716819763
43,0.9165375232696533,0.7989329099655151,0.18135124444961548,0.8579439520835876,0.9040766358375549,0.9572958946228027,0.795282244682312,0.1762632131576538,0.8426966071128845,0.9000554084777832
44,0.899622917175293,0.8071702718734741,0.18347862362861633,0.8261682391166687,0.8970195055007935,0.9413246512413025,0.7899466156959534,0.17241379618644714,0.8426966071128845,0.9001559019088745
45,0.8714608550071716,0.7930356860160828,0.17569659650325775,0.8485981225967407,0.9001956582069397,0.9421122074127197,0.7725358009338379,0.16311301290988922,0.8595505356788635,0.9008152484893799
