prob_0,prob_1,predicted_class,set,date,true_y
0.98954016,0.010459863,0,test,1984-05-15,0
0.9751272,0.024872823,0,train,1984-05-16,0
0.94900155,0.050998513,0,train,1984-05-17,0
0.8053309,0.19466911,0,train,1984-05-18,0
0.68274295,0.31725708,0,train,1984-05-19,0
0.86833495,0.13166502,0,train,1984-05-20,0
0.90425706,0.095742956,0,test,1984-05-21,0
0.565089,0.43491104,0,train,1984-05-22,0
0.96784633,0.032153595,0,test,1984-05-23,0
0.980023,0.019976953,0,train,1984-05-24,0
0.31360516,0.6863948,1,train,1984-05-25,0
0.56903243,0.43096754,0,train,1984-05-26,0
0.85261536,0.14738461,0,train,1984-05-27,0
0.5249176,0.47508246,1,test,1984-05-28,0
0.89437884,0.10562113,0,test,1984-05-29,0
0.9924218,0.007578166,0,train,1984-05-30,0
0.9962443,0.0037556724,0,train,1984-05-31,0
0.98825604,0.011743947,0,train,1984-06-01,0
0.8490989,0.15090114,0,train,1984-06-02,0
0.6752961,0.3247039,0,train,1984-06-03,0
0.3775311,0.6224689,0,test,1984-06-04,0
0.12824607,0.87175393,1,train,1984-06-05,0
0.09650417,0.9034958,1,train,1984-06-06,0
0.09863309,0.9013669,1,train,1984-06-07,0
0.039250854,0.9607491,1,test,1984-06-08,1
0.033156972,0.96684307,1,train,1984-06-09,1
0.056964565,0.9430355,1,train,1984-06-10,1
0.76556814,0.23443183,0,train,1984-06-11,0
0.6352821,0.36471784,0,test,1984-06-12,1
0.89858294,0.10141706,0,train,1984-06-13,0
0.95629865,0.04370133,0,train,1984-06-14,0
0.9083159,0.09168413,0,test,1984-06-15,0
0.6238671,0.37613288,0,train,1984-06-16,0
0.37285313,0.62714684,0,train,1984-06-17,0
0.5582734,0.4417266,0,train,1984-06-18,0
0.76790273,0.23209727,0,test,1984-06-19,0
0.72129667,0.27870333,0,train,1984-06-20,0
0.7735586,0.2264414,0,train,1984-06-21,0
0.6426766,0.35732344,0,test,1984-06-22,0
0.5334235,0.46657646,1,train,1984-06-23,0
0.80944103,0.19055896,0,train,1984-06-24,0
0.9630771,0.036922894,0,train,1984-06-25,0
0.94361603,0.05638394,0,train,1984-06-26,0
0.9286289,0.07137105,0,train,1984-06-27,0
0.9767603,0.023239685,0,train,1984-06-28,0
0.9839189,0.016081093,0,train,1984-06-29,0
0.9824554,0.017544651,0,train,1984-06-30,0
0.9802317,0.019768279,0,test,1984-07-01,0
0.9423396,0.057660453,0,train,1984-07-02,0
0.95338815,0.04661182,0,train,1984-07-03,0
0.8802007,0.11979936,0,train,1984-07-04,0
0.8839002,0.11609982,0,test,1984-07-05,0
0.96793926,0.032060742,0,train,1984-07-06,0
0.9929797,0.0070202597,0,train,1984-07-07,0
0.98674065,0.013259306,0,train,1984-07-08,0
0.8665758,0.1334242,0,train,1984-07-09,0
0.25672996,0.74327004,1,train,1984-07-10,0
0.40986657,0.5901334,1,train,1984-07-11,0
0.89646935,0.10353068,0,train,1984-07-12,0
0.9336348,0.06636514,0,train,1984-07-13,0
0.76799935,0.23200066,0,train,1984-07-14,0
0.6449392,0.35506076,0,train,1984-07-15,0
0.9375429,0.062457126,0,test,1984-07-16,0
0.92468816,0.07531184,0,train,1984-07-17,0
0.9825616,0.01743835,0,train,1984-07-18,0
0.9799989,0.020001097,0,train,1984-07-19,0
0.9549993,0.045000736,0,train,1984-07-20,0
0.9728284,0.02717159,0,train,1984-07-21,0
0.9526855,0.04731453,0,train,1984-07-22,0
0.95509934,0.044900633,0,train,1984-07-23,0
0.84572643,0.15427364,0,train,1984-07-24,0
0.7024817,0.29751825,0,train,1984-07-25,0
0.7440952,0.2559048,0,test,1984-07-26,0
0.9614335,0.038566492,0,test,1984-07-27,0
0.98008335,0.019916624,0,test,1984-07-28,0
0.9717633,0.028236724,0,train,1984-07-29,0
0.9581773,0.041822646,0,train,1984-07-30,0
0.85577047,0.14422947,0,train,1984-07-31,0
0.48301783,0.51698214,0,train,1984-08-01,0
0.1676273,0.8323727,0,test,1984-08-02,0
0.11222487,0.8877752,0,train,1984-08-03,0
0.3316351,0.66836494,0,test,1984-08-04,0
0.5606644,0.4393356,0,test,1984-08-05,0
0.6741254,0.3258746,0,train,1984-08-06,0
0.75223845,0.24776152,0,train,1984-08-07,0
0.53471166,0.46528837,0,test,1984-08-08,0
0.586196,0.41380394,0,train,1984-08-09,0
0.7219537,0.27804637,0,train,1984-08-10,0
0.8999404,0.10005958,0,train,1984-08-11,0
0.9547329,0.045267083,0,test,1984-08-12,0
0.944381,0.055619016,0,train,1984-08-13,0
0.9171097,0.08289035,0,train,1984-08-14,0
0.9233248,0.0766752,0,train,1984-08-15,0
0.90590495,0.09409506,0,train,1984-08-16,0
0.9366104,0.063389614,0,train,1984-08-17,0
0.9677959,0.032204054,0,train,1984-08-18,0
0.9843956,0.0156044,0,train,1984-08-19,0
0.9694592,0.030540884,0,train,1984-08-20,0
0.6836256,0.31637445,0,test,1984-08-21,0
0.7180319,0.2819681,0,test,1984-08-22,0
0.97826505,0.021734947,0,test,1984-08-23,0
0.98313695,0.016863054,0,train,1984-08-24,0
0.98066574,0.019334298,0,train,1984-08-25,0
0.92934644,0.07065356,0,train,1984-08-26,0
0.9151219,0.084878035,0,train,1984-08-27,0
0.9666228,0.0333772,0,train,1984-08-28,0
0.93418163,0.06581843,0,train,1984-08-29,0
0.96066374,0.039336212,0,test,1984-08-30,0
0.9785144,0.021485617,0,train,1984-08-31,0
0.8093161,0.19068396,0,test,1984-09-01,0
0.11855773,0.8814423,1,train,1984-09-02,0
0.37831336,0.62168664,0,train,1984-09-03,0
0.9356443,0.06435568,0,test,1984-09-04,0
0.98738885,0.012611161,0,train,1984-09-05,0
0.987866,0.012133994,0,train,1984-09-06,0
0.5239049,0.4760951,1,train,1984-09-07,0
0.03348591,0.9665141,1,test,1984-09-08,0
0.26025122,0.73974884,1,train,1984-09-09,0
0.915547,0.084452964,0,train,1984-09-10,0
0.96342045,0.036579505,0,test,1984-09-11,0
0.8522777,0.1477223,0,train,1984-09-12,0
0.7975384,0.2024616,0,train,1984-09-13,0
0.7851534,0.21484657,0,train,1984-09-14,0
0.82287705,0.17712298,0,test,1984-09-15,0
0.95260954,0.047390427,0,test,1984-09-16,0
0.88126904,0.118731,0,train,1984-09-17,0
0.96176404,0.03823593,0,train,1984-09-18,0
0.97405463,0.025945382,0,train,1984-09-19,0
0.9467681,0.053231865,0,train,1984-09-20,0
0.80596805,0.19403198,0,test,1984-09-21,0
0.18841131,0.81158864,1,train,1984-09-22,0
0.5525797,0.4474203,0,train,1984-09-23,0
0.49519056,0.5048095,1,train,1984-09-24,0
0.2754971,0.72450286,1,test,1984-09-25,0
0.65577024,0.34422973,0,test,1984-09-26,0
0.21487205,0.785128,0,train,1984-09-27,0
0.17101069,0.8289894,0,train,1984-09-28,0
0.1723601,0.8276399,0,test,1984-09-29,0
0.6889899,0.31101015,0,train,1984-09-30,0
0.9723459,0.027654065,0,test,1984-10-01,0
0.98196906,0.018030979,0,train,1984-10-02,0
0.96676296,0.03323706,0,test,1984-10-03,0
0.7943883,0.20561169,0,train,1984-10-04,0
0.42979687,0.5702031,0,train,1984-10-05,0
0.14607349,0.85392654,1,train,1984-10-06,0
0.24622533,0.7537747,1,test,1984-10-07,0
0.53687996,0.46312004,0,train,1984-10-08,0
0.4915734,0.5084266,0,train,1984-10-09,0
0.49896228,0.5010377,0,train,1984-10-10,0
0.82105577,0.1789442,0,test,1984-10-11,0
0.8312277,0.16877225,0,train,1984-10-12,0
0.8078953,0.19210473,0,train,1984-10-13,0
0.63179296,0.368207,0,train,1984-10-14,0
0.21780057,0.78219944,1,train,1984-10-15,1
0.04714596,0.95285404,1,train,1984-10-16,1
0.06328046,0.93671954,1,train,1984-10-17,1
0.0714374,0.92856264,1,train,1984-10-18,0
0.039631955,0.960368,1,train,1984-10-19,1
0.16954651,0.83045346,0,train,1984-10-20,0
0.107663386,0.89233655,1,train,1984-10-21,0
0.28521425,0.7147857,0,train,1984-10-22,0
0.5244765,0.47552344,0,test,1984-10-23,0
0.49430105,0.50569886,0,test,1984-10-24,0
0.2496705,0.7503295,1,train,1984-10-25,0
0.4987871,0.50121284,0,train,1984-10-26,0
0.20621094,0.7937891,1,train,1984-10-27,0
0.38862082,0.6113792,1,train,1984-10-28,0
0.8108462,0.18915372,0,train,1984-10-29,0
0.90250957,0.09749048,0,test,1984-10-30,0
0.86319613,0.13680393,0,train,1984-10-31,0
0.5622078,0.43779218,1,train,1984-11-01,1
0.97012085,0.029879117,0,test,1984-11-02,0
0.7955375,0.20446247,0,train,1984-11-03,0
0.5426576,0.4573423,0,train,1984-11-04,0
0.8976975,0.10230252,0,train,1984-11-05,0
0.98322046,0.016779542,0,train,1984-11-06,0
0.9639244,0.0360756,0,train,1984-11-07,0
0.7348553,0.26514474,0,train,1984-11-08,0
0.28827167,0.71172833,0,train,1984-11-09,0
0.26929453,0.73070544,1,test,1984-11-10,0
0.945698,0.05430202,0,test,1984-11-11,0
0.98652226,0.013477692,0,test,1984-11-12,0
0.9894057,0.0105942935,0,train,1984-11-13,0
0.84082115,0.15917882,0,train,1984-11-14,0
0.4308622,0.56913775,0,train,1984-11-15,0
0.94333434,0.056665637,0,train,1984-11-16,0
0.92390305,0.07609702,0,test,1984-11-17,0
0.54438215,0.4556178,0,train,1984-11-18,0
0.794623,0.20537703,0,train,1984-11-19,0
0.91324306,0.08675688,0,train,1984-11-20,0
0.95983416,0.04016579,0,train,1984-11-21,0
0.9750045,0.02499557,0,test,1984-11-22,0
0.93347126,0.06652866,0,train,1984-11-23,0
0.9272965,0.07270344,0,train,1984-11-24,0
0.530946,0.46905395,0,test,1984-11-25,0
0.15320419,0.8467958,1,train,1984-11-26,0
0.08502581,0.9149742,1,train,1984-11-27,0
0.6957635,0.3042365,0,train,1984-11-28,0
0.8674423,0.1325577,0,train,1984-11-29,0
0.8309693,0.16903074,0,train,1984-11-30,0
0.9165241,0.083475895,0,train,1984-12-01,0
0.55339783,0.44660214,0,train,1984-12-02,0
0.69523185,0.3047681,0,train,1984-12-03,0
0.9104717,0.08952833,0,test,1984-12-04,0
0.76834035,0.23165967,0,train,1984-12-05,0
0.97019,0.029809989,0,test,1984-12-06,0
0.993586,0.0064139995,0,train,1984-12-07,0
0.9497057,0.050294343,0,train,1984-12-08,0
0.68484396,0.315156,0,train,1984-12-09,0
0.93461716,0.06538286,0,train,1984-12-10,0
0.9075761,0.09242394,0,train,1984-12-11,0
0.38791278,0.6120872,1,train,1984-12-12,0
0.5611079,0.43889213,0,train,1984-12-13,0
0.4931907,0.50680923,1,train,1984-12-14,1
0.7730802,0.22691973,0,train,1984-12-15,0
0.15514648,0.8448535,1,train,1984-12-16,1
0.38627243,0.61372757,0,test,1984-12-17,0
0.8000726,0.19992737,0,test,1984-12-18,0
0.83549243,0.16450758,0,train,1984-12-19,0
0.90420204,0.095797956,0,train,1984-12-20,0
0.30561388,0.6943861,1,test,1984-12-21,0
0.8540026,0.14599735,0,train,1984-12-22,0
0.93340874,0.0665912,0,test,1984-12-23,0
0.6753579,0.32464218,0,train,1984-12-24,0
0.9230898,0.07691021,0,train,1984-12-25,0
0.9034462,0.096553825,0,train,1984-12-26,0
0.78679925,0.21320076,0,test,1984-12-27,0
0.7759795,0.22402048,0,test,1984-12-28,0
0.6180109,0.38198915,0,test,1984-12-29,0
0.9379934,0.062006593,0,test,1984-12-30,0
0.81069183,0.1893081,0,test,1984-12-31,0
0.2551166,0.7448834,1,test,1985-01-01,1
0.5515816,0.4484184,0,train,1985-01-02,0
0.5986169,0.40138307,0,train,1985-01-03,0
0.8252926,0.1747074,0,train,1985-01-04,0
0.9709309,0.02906913,0,test,1985-01-05,0
0.85384876,0.14615126,0,train,1985-01-06,0
0.9039527,0.09604726,0,train,1985-01-07,0
0.9363838,0.063616246,0,train,1985-01-08,0
0.6874726,0.31252736,0,train,1985-01-09,0
0.59470564,0.40529436,0,train,1985-01-10,0
0.8319587,0.16804124,0,train,1985-01-11,0
0.91523755,0.08476244,0,train,1985-01-12,0
0.88908154,0.11091848,0,train,1985-01-13,0
0.9078606,0.09213942,0,test,1985-01-14,0
0.9465742,0.053425826,0,train,1985-01-15,0
0.45320517,0.5467949,0,train,1985-01-16,0
0.794585,0.20541501,0,train,1985-01-17,0
0.9113308,0.08866915,0,train,1985-01-18,0
0.8934593,0.10654067,0,train,1985-01-19,0
0.90690565,0.09309436,0,test,1985-01-20,0
0.97240746,0.027592609,0,train,1985-01-21,0
0.9252567,0.07474321,0,train,1985-01-22,0
0.88251716,0.11748289,0,train,1985-01-23,0
0.89803874,0.10196123,0,train,1985-01-24,0
0.9494831,0.050516903,0,train,1985-01-25,0
0.9674658,0.03253416,0,train,1985-01-26,0
0.7195545,0.28044552,0,train,1985-01-27,0
0.83832526,0.16167477,0,train,1985-01-28,0
0.89143884,0.108561106,0,train,1985-01-29,0
0.44726786,0.55273217,0,train,1985-01-30,0
0.15880495,0.84119505,0,train,1985-01-31,0
0.54328907,0.45671093,0,train,1985-02-01,0
0.76156336,0.23843662,0,train,1985-02-02,0
0.71714085,0.28285915,0,train,1985-02-03,0
0.4026246,0.5973754,0,train,1985-02-04,0
0.15065642,0.8493436,1,train,1985-02-05,0
0.5773634,0.4226366,0,train,1985-02-06,0
0.78523225,0.21476775,0,train,1985-02-07,0
0.9493753,0.050624747,0,test,1985-02-08,0
0.88086945,0.11913049,0,train,1985-02-09,0
0.6551352,0.3448648,1,train,1985-02-10,0
0.57894206,0.42105797,1,test,1985-02-11,0
0.9302263,0.06977368,0,train,1985-02-12,0
0.95870143,0.04129858,0,train,1985-02-13,0
0.9548118,0.04518818,0,train,1985-02-14,0
0.9833097,0.016690305,0,test,1985-02-15,0
0.94940794,0.05059203,0,train,1985-02-16,0
0.9193512,0.08064881,0,train,1985-02-17,0
0.9286222,0.071377814,0,train,1985-02-18,0
0.94998384,0.050016224,0,train,1985-02-19,0
0.96825856,0.031741425,0,test,1985-02-20,0
0.73912513,0.26087493,0,train,1985-02-21,0
0.45311508,0.5468849,0,test,1985-02-22,0
0.24121381,0.75878626,1,train,1985-02-23,1
0.276061,0.72393894,1,train,1985-02-24,0
0.5998916,0.40010846,0,train,1985-02-25,0
0.4605462,0.5394538,0,train,1985-02-26,0
0.88459694,0.115403116,0,train,1985-02-27,0
0.8730328,0.12696719,0,test,1985-02-28,0
0.86199003,0.13800988,0,train,1985-03-01,0
0.9597503,0.040249713,0,test,1985-03-02,0
0.42867476,0.57132524,1,train,1985-03-03,0
0.033811525,0.9661885,1,train,1985-03-04,1
0.6477456,0.35225442,0,train,1985-03-05,0
0.8109431,0.18905684,0,train,1985-03-06,0
0.49291205,0.5070879,0,train,1985-03-07,0
0.70919234,0.2908076,0,train,1985-03-08,0
0.90730625,0.09269375,0,test,1985-03-09,0
0.9298074,0.070192605,0,train,1985-03-10,0
0.6824774,0.31752262,0,train,1985-03-11,0
0.88199514,0.11800485,0,train,1985-03-12,0
0.5852844,0.41471562,0,train,1985-03-13,0
0.86435664,0.13564336,0,test,1985-03-14,0
0.9470839,0.052916113,0,train,1985-03-15,0
0.82948786,0.1705122,0,train,1985-03-16,0
0.9738799,0.026120147,0,train,1985-03-17,0
0.98825115,0.011748885,0,train,1985-03-18,0
0.9657934,0.034206647,0,train,1985-03-19,0
0.91647524,0.08352474,0,test,1985-03-20,0
0.88643306,0.11356686,0,train,1985-03-21,0
0.5774947,0.42250532,0,train,1985-03-22,0
0.23470856,0.7652914,0,train,1985-03-23,0
0.81928575,0.18071419,0,train,1985-03-24,0
0.97186726,0.028132707,0,train,1985-03-25,0
0.8126351,0.1873649,0,train,1985-03-26,0
0.4798126,0.5201874,0,train,1985-03-27,0
0.32639152,0.6736085,0,train,1985-03-28,0
0.32215056,0.6778495,1,train,1985-03-29,0
0.18399747,0.81600255,1,train,1985-03-30,0
0.038352843,0.96164715,1,train,1985-03-31,1
0.81901,0.18098997,0,train,1985-04-01,0
0.9766332,0.023366828,0,test,1985-04-02,0
0.97355515,0.026444772,0,train,1985-04-03,0
0.83477044,0.16522957,0,train,1985-04-04,0
0.17605087,0.82394916,1,test,1985-04-05,0
0.80615073,0.19384925,0,train,1985-04-06,0
0.9282546,0.07174545,0,train,1985-04-07,0
0.9669224,0.03307759,0,test,1985-04-08,0
0.9749688,0.02503121,0,train,1985-04-09,0
0.960874,0.039126024,0,train,1985-04-10,0
0.95428663,0.045713335,0,train,1985-04-11,0
0.9021086,0.097891375,0,train,1985-04-12,0
0.44558528,0.5544147,1,train,1985-04-13,0
0.79675317,0.20324685,0,train,1985-04-14,0
0.9574479,0.04255212,0,train,1985-04-15,0
0.9823918,0.01760819,0,test,1985-04-16,0
0.9646797,0.035320215,0,train,1985-04-17,0
0.9203022,0.07969775,0,train,1985-04-18,0
0.7742591,0.2257409,0,test,1985-04-19,0
0.27642366,0.72357637,0,train,1985-04-20,0
0.32507312,0.6749269,0,train,1985-04-21,0
0.28089634,0.7191037,0,train,1985-04-22,0
0.08059293,0.9194071,1,test,1985-04-23,1
0.24014686,0.7598531,1,train,1985-04-24,0
0.33761963,0.6623804,0,test,1985-04-25,0
0.67122185,0.32877815,0,train,1985-04-26,0
0.7327886,0.26721135,0,train,1985-04-27,0
0.9008441,0.099155955,0,train,1985-04-28,0
0.7862866,0.21371336,0,train,1985-04-29,0
0.5715365,0.4284635,0,train,1985-04-30,0
0.84469897,0.15530103,0,train,1985-05-01,0
0.9281127,0.07188737,0,train,1985-05-02,0
0.9825859,0.017414143,0,train,1985-05-03,0
0.9744778,0.025522226,0,train,1985-05-04,0
0.796599,0.20340103,0,train,1985-05-05,0
0.71325,0.28675,0,train,1985-05-06,0
0.9423162,0.05768385,0,train,1985-05-07,0
0.9815508,0.018449169,0,train,1985-05-08,0
0.9731122,0.026887719,0,train,1985-05-09,0
0.92897904,0.07102095,0,train,1985-05-10,0
0.14501007,0.85498995,1,train,1985-05-11,0
0.16002323,0.8399768,1,train,1985-05-12,1
0.24069858,0.7593014,1,test,1985-05-13,0
0.06009986,0.93990016,1,train,1985-05-14,1
0.118387476,0.8816125,1,train,1985-05-15,0
0.65374583,0.3462542,0,train,1985-05-16,0
0.96557385,0.034426164,0,train,1985-05-17,0
0.97564995,0.0243501,0,test,1985-05-18,0
0.96597356,0.034026433,0,train,1985-05-19,0
0.87510467,0.12489534,0,train,1985-05-20,0
0.9223247,0.07767532,0,test,1985-05-21,0
0.87616074,0.12383934,0,test,1985-05-22,0
0.9099949,0.09000503,0,train,1985-05-23,0
0.9617935,0.03820652,0,train,1985-05-24,0
0.9783124,0.02168766,0,test,1985-05-25,0
0.9636914,0.036308616,0,test,1985-05-26,0
0.91933256,0.08066741,0,train,1985-05-27,0
0.94885695,0.051143024,0,test,1985-05-28,0
0.9453858,0.05461414,0,train,1985-05-29,0
0.75090957,0.24909046,0,train,1985-05-30,0
0.53137237,0.46862757,1,train,1985-05-31,0
0.7874588,0.2125412,0,train,1985-06-01,0
0.67876,0.32124004,1,train,1985-06-02,0
0.7168346,0.2831654,0,test,1985-06-03,0
0.3225183,0.6774817,1,train,1985-06-04,0
0.4066891,0.5933109,1,train,1985-06-05,0
0.482269,0.517731,0,test,1985-06-06,0
0.86951315,0.1304869,0,train,1985-06-07,0
0.978093,0.021907017,0,test,1985-06-08,0
0.93442357,0.065576494,0,train,1985-06-09,0
0.8850875,0.114912465,0,train,1985-06-10,0
0.3976443,0.6023556,1,train,1985-06-11,1
0.8694491,0.13055092,0,train,1985-06-12,0
0.98571694,0.014283061,0,train,1985-06-13,0
0.96800697,0.031993017,0,train,1985-06-14,0
0.954724,0.04527603,0,train,1985-06-15,0
0.9727529,0.027246999,0,test,1985-06-16,0
0.79057574,0.2094242,0,train,1985-06-17,0
0.85437185,0.14562817,0,train,1985-06-18,0
0.9080728,0.09192715,0,train,1985-06-19,0
0.9656839,0.034316108,0,train,1985-06-20,0
0.8781679,0.121832006,0,train,1985-06-21,0
0.6768976,0.32310244,0,test,1985-06-22,0
0.9656555,0.0343445,0,train,1985-06-23,0
0.98281497,0.017185058,0,train,1985-06-24,0
0.81409657,0.18590346,0,train,1985-06-25,0
0.18992645,0.81007355,1,test,1985-06-26,1
0.119623244,0.8803767,1,train,1985-06-27,0
0.73994565,0.26005432,0,test,1985-06-28,0
0.95063657,0.0493635,0,train,1985-06-29,0
0.94284797,0.057152066,0,train,1985-06-30,0
0.8628308,0.13716918,0,train,1985-07-01,0
0.8963638,0.1036362,0,train,1985-07-02,0
0.95447505,0.04552495,0,train,1985-07-03,0
0.9458876,0.054112375,0,train,1985-07-04,0
0.9274749,0.07252511,0,train,1985-07-05,0
0.96055603,0.03944391,0,train,1985-07-06,0
0.9735778,0.02642227,0,train,1985-07-07,0
0.91927934,0.08072064,0,train,1985-07-08,0
0.95587957,0.044120435,0,test,1985-07-09,0
0.98235095,0.01764901,0,train,1985-07-10,0
0.99054027,0.009459799,0,train,1985-07-11,0
0.9846736,0.015326383,0,train,1985-07-12,0
0.90185916,0.0981408,0,train,1985-07-13,0
0.73638177,0.26361817,0,train,1985-07-14,0
0.80110985,0.19889013,0,test,1985-07-15,0
0.9713946,0.02860543,0,train,1985-07-16,0
0.95600146,0.043998573,0,train,1985-07-17,0
0.88870376,0.11129624,0,train,1985-07-18,0
0.72581184,0.27418816,1,test,1985-07-19,0
0.5735544,0.42644554,0,train,1985-07-20,0
0.5888842,0.41111585,0,train,1985-07-21,0
0.9360623,0.06393776,0,train,1985-07-22,0
0.90167034,0.09832968,0,test,1985-07-23,0
0.25103018,0.7489698,1,train,1985-07-24,0
0.1740601,0.8259399,1,train,1985-07-25,1
0.791522,0.20847797,0,train,1985-07-26,0
0.93710494,0.062895074,0,train,1985-07-27,0
0.7632003,0.23679973,0,train,1985-07-28,0
0.6609569,0.33904308,0,train,1985-07-29,0
0.30368868,0.69631124,1,test,1985-07-30,0
0.53384185,0.46615818,1,train,1985-07-31,0
0.90958166,0.090418294,0,train,1985-08-01,0
0.88381666,0.11618337,0,train,1985-08-02,0
0.52625096,0.47374895,0,train,1985-08-03,0
0.1892939,0.81070614,1,train,1985-08-04,0
0.35688987,0.6431101,1,train,1985-08-05,0
0.7513497,0.24865033,0,train,1985-08-06,0
0.91767865,0.08232135,0,train,1985-08-07,0
0.96525085,0.03474921,0,train,1985-08-08,0
0.78136885,0.21863118,0,train,1985-08-09,0
0.47636473,0.5236352,1,train,1985-08-10,0
0.58878523,0.41121477,0,train,1985-08-11,0
0.062330816,0.9376692,1,train,1985-08-12,1
0.105517544,0.8944824,1,test,1985-08-13,0
0.17144881,0.8285511,1,test,1985-08-14,0
0.19827557,0.80172443,0,train,1985-08-15,0
0.7303887,0.2696112,0,test,1985-08-16,0
0.37614354,0.6238565,1,train,1985-08-17,0
0.6227897,0.37721035,1,train,1985-08-18,0
0.89569324,0.10430675,0,train,1985-08-19,0
0.95812756,0.041872483,0,train,1985-08-20,0
0.94805837,0.05194168,0,train,1985-08-21,0
0.9424606,0.05753945,0,train,1985-08-22,0
0.62274295,0.377257,1,train,1985-08-23,1
0.32111,0.67888993,0,train,1985-08-24,0
0.8213242,0.17867576,0,train,1985-08-25,0
0.97404546,0.02595456,0,train,1985-08-26,0
0.98479676,0.015203301,0,train,1985-08-27,0
0.90926844,0.090731554,0,train,1985-08-28,0
0.6549164,0.34508365,0,test,1985-08-29,0
0.8907185,0.10928147,0,train,1985-08-30,0
0.9900727,0.009927313,0,train,1985-08-31,0
0.92096645,0.07903352,0,test,1985-09-01,0
0.6113824,0.38861763,0,train,1985-09-02,0
0.28688812,0.71311194,1,train,1985-09-03,0
0.4048983,0.5951017,1,test,1985-09-04,0
0.3839073,0.6160927,1,train,1985-09-05,0
0.66398996,0.33601007,0,train,1985-09-06,0
0.6507552,0.34924474,0,train,1985-09-07,0
0.42994952,0.57005054,1,train,1985-09-08,0
0.5757861,0.42421395,1,train,1985-09-09,0
0.8907833,0.10921664,0,train,1985-09-10,0
0.95336705,0.04663293,0,train,1985-09-11,0
0.93528515,0.06471482,0,test,1985-09-12,0
0.9781352,0.021864802,0,train,1985-09-13,0
0.9683201,0.031679913,0,train,1985-09-14,0
0.9248116,0.07518846,0,test,1985-09-15,0
0.8480724,0.15192766,0,train,1985-09-16,0
0.793478,0.206522,0,test,1985-09-17,0
0.8119016,0.18809836,0,test,1985-09-18,0
0.45730254,0.5426974,1,test,1985-09-19,0
0.40217575,0.59782416,1,train,1985-09-20,0
0.5541056,0.44589436,0,train,1985-09-21,0
0.3017618,0.69823813,0,train,1985-09-22,0
0.099158525,0.9008415,1,train,1985-09-23,1
0.10261631,0.8973837,0,train,1985-09-24,0
0.10003359,0.8999665,0,test,1985-09-25,0
0.1337718,0.86622816,0,test,1985-09-26,0
0.9652743,0.034725696,0,train,1985-09-27,0
0.90564084,0.09435918,0,test,1985-09-28,0
0.054265108,0.9457349,1,train,1985-09-29,0
0.025102356,0.9748976,1,train,1985-09-30,1
0.096355915,0.90364414,0,train,1985-10-01,0
0.80924845,0.19075151,0,test,1985-10-02,0
0.49529752,0.5047025,0,train,1985-10-03,0
0.3131528,0.6868472,1,test,1985-10-04,0
0.8875646,0.1124354,0,train,1985-10-05,0
0.9885484,0.011451646,0,train,1985-10-06,0
0.95879227,0.041207746,0,train,1985-10-07,0
0.11538065,0.88461936,1,train,1985-10-08,0
0.48476058,0.51523936,0,train,1985-10-09,0
0.56253725,0.4374628,0,train,1985-10-10,1
0.32255864,0.6774413,0,train,1985-10-11,0
0.18167979,0.8183202,1,test,1985-10-12,1
0.5594313,0.44056872,0,train,1985-10-13,0
0.41522777,0.5847722,0,train,1985-10-14,0
0.73184794,0.26815206,0,train,1985-10-15,0
0.97470474,0.025295325,0,test,1985-10-16,0
0.7468766,0.2531234,0,test,1985-10-17,0
0.44249967,0.5575003,1,train,1985-10-18,0
0.5576135,0.44238654,0,train,1985-10-19,0
0.4902824,0.50971764,0,test,1985-10-20,0
0.81657195,0.183428,0,test,1985-10-21,0
0.6372253,0.36277473,0,train,1985-10-22,0
0.38861415,0.6113859,0,train,1985-10-23,0
0.7165412,0.28345883,0,train,1985-10-24,0
0.93869466,0.06130533,0,train,1985-10-25,0
0.80744916,0.19255085,0,train,1985-10-26,0
0.91353846,0.0864615,0,test,1985-10-27,0
0.87017196,0.12982804,0,train,1985-10-28,0
0.42834795,0.57165205,0,train,1985-10-29,0
0.9383954,0.061604653,0,train,1985-10-30,0
0.9198632,0.08013677,0,test,1985-10-31,0
0.6244822,0.37551776,1,train,1985-11-01,1
0.67978656,0.3202135,0,test,1985-11-02,0
0.7459239,0.25407612,0,train,1985-11-03,0
0.95980537,0.040194616,0,train,1985-11-04,0
0.98543566,0.014564288,0,test,1985-11-05,0
0.9072508,0.09274924,0,train,1985-11-06,0
0.73881906,0.26118088,0,train,1985-11-07,0
0.96150523,0.03849479,0,test,1985-11-08,0
0.6048784,0.39512148,1,test,1985-11-09,0
0.4753563,0.5246437,1,test,1985-11-10,0
0.7316949,0.26830518,0,train,1985-11-11,0
0.7597349,0.24026509,0,test,1985-11-12,0
0.3196448,0.6803552,1,train,1985-11-13,0
0.1816379,0.8183621,1,train,1985-11-14,0
0.1084119,0.8915881,1,train,1985-11-15,0
0.121501654,0.8784984,1,test,1985-11-16,0
0.8346175,0.16538249,0,train,1985-11-17,0
0.12870026,0.87129974,1,train,1985-11-18,0
0.033748344,0.9662516,1,train,1985-11-19,1
0.0883833,0.91161674,1,train,1985-11-20,0
0.14732835,0.8526717,0,train,1985-11-21,0
0.107394,0.892606,0,train,1985-11-22,0
0.44917858,0.5508214,0,train,1985-11-23,0
0.6799625,0.3200375,0,train,1985-11-24,0
0.8103434,0.18965662,0,train,1985-11-25,0
