prob_0,prob_1,predicted_class,set,date,true_y
0.7935433,0.20645669,0,train,1985-03-11,0
0.96413964,0.0358603,0,train,1985-03-12,0
0.9538026,0.046197385,0,train,1985-03-13,0
0.96650255,0.03349749,0,test,1985-03-14,0
0.9844504,0.0155496765,0,train,1985-03-15,0
0.926807,0.073192954,0,train,1985-03-16,0
0.99098444,0.009015506,0,train,1985-03-17,0
0.9965044,0.003495555,0,train,1985-03-18,0
0.98806053,0.011939484,0,train,1985-03-19,0
0.94178915,0.05821083,0,test,1985-03-20,0
0.9216712,0.07832884,0,train,1985-03-21,0
0.86910117,0.13089888,0,train,1985-03-22,0
0.5553082,0.44469175,0,train,1985-03-23,0
0.89274603,0.107253976,0,train,1985-03-24,0
0.99152946,0.0084705,0,train,1985-03-25,0
0.9230497,0.07695032,0,train,1985-03-26,0
0.74148905,0.25851098,0,train,1985-03-27,0
0.50620925,0.49379075,0,train,1985-03-28,0
0.2546139,0.7453861,1,train,1985-03-29,0
0.13131411,0.8686859,1,train,1985-03-30,0
0.036388446,0.9636116,1,train,1985-03-31,1
0.8458647,0.15413529,0,train,1985-04-01,0
0.99475807,0.0052418564,0,test,1985-04-02,0
0.9929028,0.0070971604,0,train,1985-04-03,0
0.91650337,0.08349656,0,train,1985-04-04,0
0.08197391,0.91802615,1,test,1985-04-05,0
0.8217499,0.17825012,0,train,1985-04-06,0
0.98612946,0.013870515,0,train,1985-04-07,0
0.99189925,0.008100757,0,test,1985-04-08,0
0.993705,0.0062950575,0,train,1985-04-09,0
0.98901993,0.010980022,0,train,1985-04-10,0
0.9878842,0.012115804,0,train,1985-04-11,0
0.9648637,0.035136346,0,train,1985-04-12,0
0.4922801,0.5077199,1,train,1985-04-13,0
0.9740891,0.025910847,0,train,1985-04-14,0
0.9933263,0.006673642,0,train,1985-04-15,0
0.99283254,0.007167405,0,test,1985-04-16,0
0.98568255,0.014317393,0,train,1985-04-17,0
0.9781425,0.021857427,0,train,1985-04-18,0
0.9477326,0.052267335,0,test,1985-04-19,0
0.80201477,0.1979852,0,train,1985-04-20,0
0.62183034,0.37816966,0,train,1985-04-21,0
0.5855973,0.41440275,0,train,1985-04-22,0
0.06628334,0.9337167,1,test,1985-04-23,1
0.33682522,0.6631748,1,train,1985-04-24,0
0.8287425,0.17125751,0,test,1985-04-25,0
0.8094628,0.19053718,0,train,1985-04-26,0
0.70287853,0.2971214,0,train,1985-04-27,0
0.9605172,0.03948281,0,train,1985-04-28,0
0.9215682,0.07843178,0,train,1985-04-29,0
0.80309296,0.19690704,0,train,1985-04-30,0
0.8420539,0.1579461,0,train,1985-05-01,0
0.9691151,0.030884841,0,train,1985-05-02,0
0.9963911,0.0036088787,0,train,1985-05-03,0
0.99300647,0.006993489,0,train,1985-05-04,0
0.88987255,0.110127375,0,train,1985-05-05,0
0.8717897,0.12821037,0,train,1985-05-06,0
0.98067665,0.019323405,0,train,1985-05-07,0
0.9917971,0.008202886,0,train,1985-05-08,0
0.9939313,0.0060686856,0,train,1985-05-09,0
0.98575264,0.014247363,0,train,1985-05-10,0
0.2406737,0.7593263,1,train,1985-05-11,0
0.2441228,0.7558772,1,train,1985-05-12,1
0.28473806,0.71526194,1,test,1985-05-13,0
0.03300643,0.9669935,1,train,1985-05-14,1
0.10942974,0.8905702,1,train,1985-05-15,0
0.5053978,0.49460223,0,train,1985-05-16,0
0.9887028,0.0112973,0,train,1985-05-17,0
0.99328136,0.0067186314,0,test,1985-05-18,0
0.9915917,0.008408249,0,train,1985-05-19,0
0.96505916,0.034940828,0,train,1985-05-20,0
0.95705926,0.04294072,0,test,1985-05-21,0
0.9622756,0.037724417,0,test,1985-05-22,0
0.9758607,0.024139307,0,train,1985-05-23,0
0.9929501,0.0070499186,0,train,1985-05-24,0
0.9931417,0.0068582934,0,test,1985-05-25,0
0.9784591,0.021540856,0,test,1985-05-26,0
0.8659318,0.13406815,0,train,1985-05-27,0
0.9533726,0.046627376,0,test,1985-05-28,0
0.9481191,0.051880848,0,train,1985-05-29,0
0.7739191,0.22608097,0,train,1985-05-30,0
0.44354016,0.5564598,1,train,1985-05-31,0
0.8741448,0.12585525,0,train,1985-06-01,0
0.44633797,0.553662,1,train,1985-06-02,0
0.69115955,0.30884048,0,test,1985-06-03,0
0.452319,0.54768103,1,train,1985-06-04,0
0.47072464,0.52927536,1,train,1985-06-05,0
0.64748573,0.3525143,0,test,1985-06-06,0
0.8603851,0.13961484,0,train,1985-06-07,0
0.9865956,0.013404409,0,test,1985-06-08,0
0.9549181,0.045081932,0,train,1985-06-09,0
0.96386325,0.036136787,0,train,1985-06-10,0
0.18723552,0.81276447,1,train,1985-06-11,1
0.9169992,0.08300075,0,train,1985-06-12,0
0.99679273,0.003207308,0,train,1985-06-13,0
0.9874182,0.012581809,0,train,1985-06-14,0
0.9502003,0.049799692,0,train,1985-06-15,0
0.97532225,0.024677735,0,test,1985-06-16,0
0.8766976,0.12330242,0,train,1985-06-17,0
0.86060923,0.13939074,0,train,1985-06-18,0
0.99071395,0.009285981,0,train,1985-06-19,0
0.99050444,0.009495597,0,train,1985-06-20,0
0.92119074,0.07880925,0,train,1985-06-21,0
0.6066888,0.39331123,0,test,1985-06-22,0
0.97233206,0.027668009,0,train,1985-06-23,0
0.9699794,0.030020533,0,train,1985-06-24,0
0.7974606,0.20253941,0,train,1985-06-25,0
0.0737672,0.9262328,1,test,1985-06-26,1
0.053911656,0.9460884,1,train,1985-06-27,0
0.84835887,0.15164119,0,test,1985-06-28,0
0.9825288,0.0174712,0,train,1985-06-29,0
0.9860896,0.013910415,0,train,1985-06-30,0
0.96965706,0.030342963,0,train,1985-07-01,0
0.9656654,0.03433462,0,train,1985-07-02,0
0.9892069,0.010793153,0,train,1985-07-03,0
0.9753686,0.024631375,0,train,1985-07-04,0
0.9157946,0.08420543,0,train,1985-07-05,0
0.9803603,0.019639656,0,train,1985-07-06,0
0.9953027,0.004697376,0,train,1985-07-07,0
0.9899586,0.010041481,0,train,1985-07-08,0
0.9708426,0.029157432,0,test,1985-07-09,0
0.9795648,0.020435227,0,train,1985-07-10,0
0.9895873,0.010412726,0,train,1985-07-11,0
0.9895756,0.010424352,0,train,1985-07-12,0
0.8942752,0.10572483,0,train,1985-07-13,0
0.80995244,0.19004753,0,train,1985-07-14,0
0.80262715,0.19737288,0,test,1985-07-15,0
0.9891722,0.010827699,0,train,1985-07-16,0
0.9877962,0.012203815,0,train,1985-07-17,0
0.88561136,0.11438867,0,train,1985-07-18,0
0.49702573,0.50297433,1,test,1985-07-19,0
0.76376843,0.23623149,0,train,1985-07-20,0
0.8386465,0.16135359,0,train,1985-07-21,0
0.94700426,0.05299576,0,train,1985-07-22,0
0.9675931,0.0324069,0,test,1985-07-23,0
0.41687408,0.5831259,1,train,1985-07-24,0
0.08559317,0.9144068,1,train,1985-07-25,1
0.88433105,0.115668915,0,train,1985-07-26,0
0.9842278,0.015772201,0,train,1985-07-27,0
0.80680335,0.19319668,0,train,1985-07-28,0
0.5873403,0.41265973,0,train,1985-07-29,0
0.3740944,0.62590563,1,test,1985-07-30,0
0.10180314,0.8981969,1,train,1985-07-31,0
0.68086225,0.31913778,0,train,1985-08-01,0
0.9765787,0.023421325,0,train,1985-08-02,0
0.6969048,0.30309525,0,train,1985-08-03,0
0.15993442,0.8400656,1,train,1985-08-04,0
0.42568007,0.5743199,1,train,1985-08-05,0
0.84150964,0.15849036,0,train,1985-08-06,0
0.94584346,0.054156505,0,train,1985-08-07,0
0.97528297,0.024716957,0,train,1985-08-08,0
0.80515176,0.19484824,0,train,1985-08-09,0
0.4179734,0.58202654,1,train,1985-08-10,0
0.65316015,0.34683987,0,train,1985-08-11,0
0.05595433,0.9440457,1,train,1985-08-12,1
0.10082838,0.89917165,1,test,1985-08-13,0
0.21797444,0.7820255,1,test,1985-08-14,0
0.55278045,0.44721952,0,train,1985-08-15,0
0.5787666,0.42123348,0,test,1985-08-16,0
0.23296314,0.76703686,1,train,1985-08-17,0
0.41344434,0.58655566,1,train,1985-08-18,0
0.9440107,0.055989366,0,train,1985-08-19,0
0.98261446,0.017385568,0,train,1985-08-20,0
0.98273313,0.017266832,0,train,1985-08-21,0
0.8938416,0.10615841,0,train,1985-08-22,0
0.4974998,0.50250024,1,train,1985-08-23,1
0.5222038,0.4777962,0,train,1985-08-24,0
0.81692344,0.18307656,0,train,1985-08-25,0
0.9891248,0.010875258,0,train,1985-08-26,0
0.9953424,0.0046576117,0,train,1985-08-27,0
0.9868837,0.013116295,0,train,1985-08-28,0
0.7379741,0.26202586,0,test,1985-08-29,0
0.9570399,0.04296012,0,train,1985-08-30,0
0.99609596,0.0039041056,0,train,1985-08-31,0
0.88572234,0.11427768,0,test,1985-09-01,0
0.7814303,0.21856973,0,train,1985-09-02,0
0.1309094,0.86909056,1,train,1985-09-03,0
0.23435698,0.76564306,1,test,1985-09-04,0
0.16124894,0.8387511,1,train,1985-09-05,0
0.75959015,0.24040993,0,train,1985-09-06,0
0.5802694,0.41973063,0,train,1985-09-07,0
0.15037726,0.8496227,1,train,1985-09-08,0
0.19618851,0.8038115,1,train,1985-09-09,0
0.8334148,0.16658527,0,train,1985-09-10,0
0.9478638,0.05213619,0,train,1985-09-11,0
0.893246,0.106754035,0,test,1985-09-12,0
0.80307585,0.19692418,0,train,1985-09-13,0
0.9852372,0.014762829,0,train,1985-09-14,0
0.9882543,0.011745725,0,test,1985-09-15,0
0.9750036,0.024996469,0,train,1985-09-16,0
0.9546823,0.045317747,0,test,1985-09-17,0
0.9287235,0.07127644,0,test,1985-09-18,0
0.4855179,0.5144821,1,test,1985-09-19,0
0.3862027,0.6137973,1,train,1985-09-20,0
0.7925328,0.20746712,0,train,1985-09-21,0
0.60376996,0.39623,0,train,1985-09-22,0
0.13795534,0.86204463,1,train,1985-09-23,1
0.8304883,0.1695117,0,train,1985-09-24,0
0.7360193,0.2639807,0,test,1985-09-25,0
0.80518824,0.1948118,0,test,1985-09-26,0
0.9938299,0.0061701355,0,train,1985-09-27,0
0.89750564,0.10249435,0,test,1985-09-28,0
0.06250703,0.9374929,1,train,1985-09-29,0
0.056350376,0.9436496,1,train,1985-09-30,1
0.8266047,0.17339528,0,train,1985-10-01,0
0.99030834,0.00969162,0,test,1985-10-02,0
0.9357065,0.064293504,0,train,1985-10-03,0
0.2543488,0.7456511,1,test,1985-10-04,0
0.95671463,0.0432854,0,train,1985-10-05,0
0.9968051,0.0031949866,0,train,1985-10-06,0
0.98289746,0.01710255,0,train,1985-10-07,0
0.11540244,0.8845976,1,train,1985-10-08,0
0.5539068,0.4460932,0,train,1985-10-09,0
0.6524276,0.34757242,0,train,1985-10-10,1
0.600799,0.39920095,0,train,1985-10-11,0
0.18436082,0.81563914,1,test,1985-10-12,1
0.7282533,0.27174667,0,train,1985-10-13,0
0.53500044,0.46499953,0,train,1985-10-14,0
0.92094874,0.07905125,0,train,1985-10-15,0
0.9827513,0.017248636,0,test,1985-10-16,0
0.8512036,0.14879638,0,test,1985-10-17,0
0.45235506,0.547645,1,train,1985-10-18,0
0.5146282,0.48537186,0,train,1985-10-19,0
0.85453945,0.1454605,0,test,1985-10-20,0
0.9393538,0.060646206,0,test,1985-10-21,0
0.9173619,0.08263802,0,train,1985-10-22,0
0.8276044,0.17239557,0,train,1985-10-23,0
0.9042274,0.095772594,0,train,1985-10-24,0
0.9703902,0.029609768,0,train,1985-10-25,0
0.97174984,0.028250197,0,train,1985-10-26,0
0.98026556,0.019734416,0,test,1985-10-27,0
0.9743446,0.02565538,0,train,1985-10-28,0
0.79517967,0.20482028,0,train,1985-10-29,0
0.94204897,0.057951037,0,train,1985-10-30,0
0.94746083,0.05253914,0,test,1985-10-31,0
0.33366933,0.6663307,1,train,1985-11-01,1
0.7575199,0.2424801,0,test,1985-11-02,0
0.7251506,0.2748494,0,train,1985-11-03,0
0.9847372,0.015262791,0,train,1985-11-04,0
0.9954554,0.004544597,0,test,1985-11-05,0
0.9188638,0.08113624,0,train,1985-11-06,0
0.88582027,0.11417969,0,train,1985-11-07,0
0.98389095,0.01610908,0,test,1985-11-08,0
0.47164303,0.52835697,1,test,1985-11-09,0
0.36515895,0.634841,1,test,1985-11-10,0
0.8943585,0.10564152,0,train,1985-11-11,0
0.81581277,0.18418717,0,test,1985-11-12,0
0.45405805,0.5459419,1,train,1985-11-13,0
0.29322684,0.70677316,1,train,1985-11-14,0
0.24744084,0.7525591,1,train,1985-11-15,0
0.22310287,0.77689713,1,test,1985-11-16,0
0.9392043,0.060795765,0,train,1985-11-17,0
0.19035406,0.80964595,1,train,1985-11-18,0
0.042918123,0.95708185,1,train,1985-11-19,1
0.47959325,0.5204068,1,train,1985-11-20,0
0.94689703,0.05310294,0,train,1985-11-21,0
0.513492,0.48650807,0,train,1985-11-22,0
0.80208397,0.19791599,0,train,1985-11-23,0
0.94179916,0.05820079,0,train,1985-11-24,0
0.90814257,0.09185749,0,train,1985-11-25,0
0.5562252,0.44377485,0,train,1985-11-26,0
0.87981015,0.1201898,0,train,1985-11-27,0
0.8691519,0.13084812,0,test,1985-11-28,0
0.9607631,0.039236866,0,train,1985-11-29,0
0.9149334,0.0850666,0,train,1985-11-30,0
0.30427116,0.69572884,1,train,1985-12-01,1
0.9849858,0.015014205,0,test,1985-12-02,0
0.9857076,0.01429243,0,train,1985-12-03,0
0.841616,0.15838398,0,test,1985-12-04,0
0.9768072,0.023192821,0,train,1985-12-05,0
0.98841196,0.011587963,0,train,1985-12-06,0
0.92177767,0.07822234,0,test,1985-12-07,0
0.9334855,0.06651446,0,train,1985-12-08,0
0.898978,0.101021975,0,train,1985-12-09,0
0.5155941,0.48440588,0,test,1985-12-10,0
0.36315784,0.6368422,1,train,1985-12-11,0
0.90492,0.09508,0,train,1985-12-12,0
0.7790904,0.22090961,0,train,1985-12-13,0
0.9937902,0.006209752,0,train,1985-12-14,0
0.9804385,0.019561503,0,train,1985-12-15,0
0.9697934,0.030206637,0,train,1985-12-16,0
0.97761226,0.02238775,0,train,1985-12-17,0
0.98091817,0.019081809,0,train,1985-12-18,0
0.9814182,0.018581785,0,test,1985-12-19,0
0.97870696,0.021292984,0,train,1985-12-20,0
0.9916283,0.00837176,0,train,1985-12-21,0
0.9880734,0.011926626,0,test,1985-12-22,0
0.9844998,0.01550014,0,train,1985-12-23,0
0.93320864,0.06679133,0,train,1985-12-24,0
0.99620926,0.0037907318,0,train,1985-12-25,0
0.9915376,0.008462414,0,train,1985-12-26,0
0.9383938,0.061606225,0,train,1985-12-27,0
0.98494536,0.015054644,0,test,1985-12-28,0
0.9887362,0.011263774,0,test,1985-12-29,0
0.9878957,0.012104227,0,test,1985-12-30,0
0.9526504,0.047349565,0,train,1985-12-31,0
0.98868513,0.011314831,0,train,1986-01-01,0
0.8966047,0.10339522,0,train,1986-01-02,0
0.8294535,0.17054647,0,train,1986-01-03,0
0.61597294,0.38402703,0,train,1986-01-04,0
0.9875866,0.012413423,0,train,1986-01-05,0
0.9815854,0.01841467,0,test,1986-01-06,0
0.9519668,0.04803316,0,train,1986-01-07,0
0.9862853,0.013714687,0,train,1986-01-08,0
0.98913014,0.010869904,0,train,1986-01-09,0
0.98130625,0.018693822,0,train,1986-01-10,0
0.9938996,0.006100377,0,train,1986-01-11,0
0.9744348,0.025565179,0,train,1986-01-12,0
0.99579805,0.0042018746,0,test,1986-01-13,0
0.9926293,0.007370712,0,test,1986-01-14,0
0.980773,0.019227056,0,train,1986-01-15,0
0.9049228,0.09507722,0,train,1986-01-16,0
0.96104455,0.038955446,0,test,1986-01-17,0
0.8430872,0.1569128,0,train,1986-01-18,0
0.98926765,0.010732373,0,train,1986-01-19,0
0.9951933,0.0048066974,0,train,1986-01-20,0
0.7080792,0.29192078,0,test,1986-01-21,0
0.9104026,0.08959743,0,train,1986-01-22,0
0.989481,0.010519041,0,test,1986-01-23,0
0.4196549,0.5803451,1,train,1986-01-24,0
0.47409707,0.5259029,1,test,1986-01-25,0
0.96220267,0.037797365,0,test,1986-01-26,0
0.9976628,0.002337252,0,test,1986-01-27,0
0.9964766,0.0035233563,0,train,1986-01-28,0
0.9811484,0.01885159,0,train,1986-01-29,0
0.99214655,0.007853482,0,train,1986-01-30,0
0.9016153,0.098384716,0,train,1986-01-31,0
0.78653765,0.21346234,0,train,1986-02-01,0
0.96548,0.03452,0,train,1986-02-02,0
0.88477606,0.11522389,0,train,1986-02-03,0
0.42399752,0.5760024,1,test,1986-02-04,0
0.44915858,0.5508414,1,train,1986-02-05,0
0.59750515,0.40249482,0,train,1986-02-06,0
0.30333552,0.69666445,1,test,1986-02-07,0
0.7053592,0.2946408,0,train,1986-02-08,0
0.8903343,0.10966568,0,train,1986-02-09,0
0.93356603,0.06643402,0,train,1986-02-10,0
0.9775417,0.02245833,0,test,1986-02-11,0
0.98792356,0.0120764915,0,train,1986-02-12,0
0.9871726,0.012827371,0,train,1986-02-13,0
0.9694406,0.03055947,0,train,1986-02-14,0
0.9931758,0.006824181,0,train,1986-02-15,0
0.85080904,0.14919089,0,train,1986-02-16,0
0.7858736,0.21412644,0,train,1986-02-17,0
0.9709481,0.029051859,0,train,1986-02-18,0
0.9750065,0.024993435,0,train,1986-02-19,0
0.8894145,0.11058549,0,test,1986-02-20,0
0.9396823,0.060317725,0,train,1986-02-21,0
0.9620443,0.037955668,0,train,1986-02-22,0
0.9717682,0.028231844,0,train,1986-02-23,0
0.98371905,0.016281005,0,train,1986-02-24,0
0.99220663,0.00779342,0,test,1986-02-25,0
0.9839648,0.016035188,0,train,1986-02-26,0
0.945107,0.05489303,0,train,1986-02-27,0
0.99365294,0.006347033,0,train,1986-02-28,0
0.9983027,0.0016972867,0,test,1986-03-01,0
0.9912617,0.008738256,0,train,1986-03-02,0
0.97094834,0.029051665,0,test,1986-03-03,0
0.98748183,0.012518108,0,train,1986-03-04,0
0.9752646,0.02473535,0,test,1986-03-05,0
0.98092514,0.019074887,0,train,1986-03-06,0
0.98563933,0.014360648,0,test,1986-03-07,0
0.9905595,0.009440403,0,train,1986-03-08,0
0.89202857,0.107971445,0,test,1986-03-09,0
0.1819479,0.8180521,1,train,1986-03-10,0
0.90459186,0.09540816,0,train,1986-03-11,0
0.32906947,0.6709305,1,train,1986-03-12,0
0.28069782,0.7193022,1,train,1986-03-13,0
0.83012885,0.16987117,0,train,1986-03-14,0
0.9673419,0.03265809,0,test,1986-03-15,0
0.98218876,0.017811261,0,train,1986-03-16,0
0.9707037,0.029296238,0,train,1986-03-17,0
0.2019816,0.7980184,1,train,1986-03-18,0
0.179524,0.820476,1,train,1986-03-19,0
0.9826247,0.017375298,0,train,1986-03-20,0
0.99564916,0.004350884,0,test,1986-03-21,0
0.9927832,0.0072168293,0,train,1986-03-22,0
0.98495907,0.015040948,0,train,1986-03-23,0
0.9909931,0.0090068495,0,train,1986-03-24,0
0.9038326,0.09616734,0,train,1986-03-25,0
0.8326796,0.16732036,0,train,1986-03-26,0
0.99027354,0.00972651,0,train,1986-03-27,0
0.99660873,0.0033912673,0,test,1986-03-28,0
0.9931043,0.006895686,0,train,1986-03-29,0
0.9923665,0.007633496,0,train,1986-03-30,0
0.99033433,0.009665725,0,test,1986-03-31,0
0.9583836,0.041616432,0,test,1986-04-01,0
0.98689866,0.013101373,0,test,1986-04-02,0
0.38191712,0.6180829,1,test,1986-04-03,1
0.17083393,0.82916605,1,train,1986-04-04,0
0.32038122,0.6796188,1,train,1986-04-05,0
0.90508175,0.094918214,0,train,1986-04-06,0
0.9796617,0.02033831,0,train,1986-04-07,0
0.96384674,0.03615325,0,train,1986-04-08,0
0.99237156,0.0076284735,0,train,1986-04-09,0
0.9937063,0.0062937723,0,train,1986-04-10,0
0.98744816,0.012551869,0,train,1986-04-11,0
0.98560846,0.014391607,0,train,1986-04-12,0
0.97816867,0.021831362,0,test,1986-04-13,0
0.06652335,0.9334767,1,train,1986-04-14,1
0.6178181,0.38218185,0,train,1986-04-15,0
0.98888296,0.011117048,0,train,1986-04-16,0
0.982015,0.01798498,0,test,1986-04-17,0
0.31443873,0.6855613,1,train,1986-04-18,0
0.53664994,0.46335,0,test,1986-04-19,0
0.8646935,0.13530646,0,train,1986-04-20,0
0.9813936,0.018606454,0,train,1986-04-21,0
0.997544,0.0024559735,0,test,1986-04-22,0
0.99601257,0.0039874692,0,train,1986-04-23,0
0.95384437,0.0461556,0,train,1986-04-24,0
0.8381779,0.16182208,0,train,1986-04-25,0
0.60227466,0.39772528,0,train,1986-04-26,0
0.13899465,0.86100537,1,train,1986-04-27,1
0.25403383,0.74596614,1,train,1986-04-28,1
0.9596173,0.040382713,0,train,1986-04-29,0
0.8967916,0.10320846,0,test,1986-04-30,0
0.9008725,0.0991275,0,test,1986-05-01,0
0.9959726,0.004027467,0,test,1986-05-02,0
0.9958221,0.0041778693,0,train,1986-05-03,0
0.98943675,0.01056321,0,train,1986-05-04,0
0.7566103,0.24338974,0,train,1986-05-05,0
0.52553535,0.4744646,0,train,1986-05-06,0
0.84306324,0.15693681,0,train,1986-05-07,0
0.372152,0.62784797,1,train,1986-05-08,0
0.21256864,0.78743136,1,train,1986-05-09,1
0.41062734,0.5893727,1,train,1986-05-10,0
0.9149411,0.0850589,0,train,1986-05-11,0
0.86102873,0.13897121,0,train,1986-05-12,0
0.73086447,0.2691355,0,train,1986-05-13,0
0.70566374,0.29433626,0,test,1986-05-14,0
0.1695015,0.8304985,1,train,1986-05-15,0
0.28756902,0.712431,1,train,1986-05-16,1
0.0972502,0.90274984,1,train,1986-05-17,1
0.6491527,0.35084733,0,train,1986-05-18,0
0.9771086,0.022891408,0,test,1986-05-19,0
0.99540436,0.004595604,0,train,1986-05-20,0
0.99600714,0.0039928886,0,train,1986-05-21,0
0.9859831,0.014016925,0,train,1986-05-22,0
0.8264706,0.17352942,0,train,1986-05-23,0
0.80815345,0.19184656,0,train,1986-05-24,0
0.6481712,0.35182878,0,train,1986-05-25,0
0.62396413,0.37603587,0,test,1986-05-26,0
0.58257735,0.41742262,0,train,1986-05-27,0
0.9212147,0.07878528,0,train,1986-05-28,0
0.8897336,0.110266365,0,train,1986-05-29,0
0.8798137,0.120186284,0,train,1986-05-30,0
0.882597,0.11740295,0,train,1986-05-31,0
0.58260715,0.41739285,0,train,1986-06-01,0
0.973955,0.026045047,0,train,1986-06-02,0
0.9767793,0.023220656,0,train,1986-06-03,0
0.77519554,0.22480446,0,test,1986-06-04,0
0.51215273,0.48784724,0,train,1986-06-05,0
0.599865,0.40013495,0,train,1986-06-06,0
0.92550814,0.07449186,0,test,1986-06-07,0
0.9705867,0.029413316,0,train,1986-06-08,0
0.7841998,0.2158002,0,train,1986-06-09,0
0.033258718,0.9667412,1,train,1986-06-10,1
0.014997853,0.9850021,1,train,1986-06-11,1
0.73258233,0.2674177,0,train,1986-06-12,0
0.9808944,0.01910559,0,train,1986-06-13,0
0.98053545,0.01946462,0,train,1986-06-14,0
0.9864537,0.013546299,0,train,1986-06-15,0
0.9751477,0.024852218,0,train,1986-06-16,0
0.99301285,0.0069871773,0,test,1986-06-17,0
0.98962045,0.010379504,0,train,1986-06-18,0
0.9750319,0.024968112,0,train,1986-06-19,0
0.8963944,0.103605635,0,test,1986-06-20,0
0.9489016,0.05109835,0,test,1986-06-21,0
0.8894528,0.11054726,0,test,1986-06-22,0
0.94751734,0.052482653,0,train,1986-06-23,0
0.98088664,0.019113425,0,train,1986-06-24,0
0.98327893,0.016721154,0,train,1986-06-25,0
0.8246526,0.1753474,0,train,1986-06-26,0
0.87674797,0.123252064,0,train,1986-06-27,0
0.9485179,0.05148209,0,test,1986-06-28,0
0.9752628,0.024737174,0,train,1986-06-29,0
0.5684564,0.4315436,0,train,1986-06-30,1
0.24087323,0.75912684,1,test,1986-07-01,0
0.90469235,0.095307596,0,train,1986-07-02,0
0.99404377,0.005956199,0,train,1986-07-03,0
0.9813564,0.018643599,0,train,1986-07-04,0
0.67508304,0.32491696,0,train,1986-07-05,0
0.16866349,0.83133656,1,test,1986-07-06,0
0.5292897,0.47071028,0,train,1986-07-07,0
0.7341878,0.2658122,0,train,1986-07-08,0
0.7152534,0.28474653,0,train,1986-07-09,0
0.24705245,0.7529475,1,train,1986-07-10,1
0.05252388,0.94747615,1,train,1986-07-11,1
0.041644987,0.958355,1,train,1986-07-12,1
0.3227438,0.6772562,1,test,1986-07-13,0
0.9756267,0.024373366,0,train,1986-07-14,0
0.9614402,0.03855981,0,train,1986-07-15,0
0.7001096,0.2998904,0,train,1986-07-16,0
0.4361526,0.56384736,1,train,1986-07-17,0
0.70576215,0.29423782,0,train,1986-07-18,0
0.5982489,0.4017511,0,train,1986-07-19,0
0.5770531,0.42294687,0,train,1986-07-20,0
0.85165554,0.14834446,0,test,1986-07-21,0
0.9322351,0.06776486,0,train,1986-07-22,0
0.87775016,0.12224984,0,test,1986-07-23,0
0.3945802,0.6054199,1,train,1986-07-24,0
0.16812317,0.8318769,1,test,1986-07-25,0
0.8581336,0.14186636,0,test,1986-07-26,0
0.78114367,0.21885636,0,test,1986-07-27,0
0.73898953,0.26101047,0,train,1986-07-28,0
0.83229196,0.16770804,0,test,1986-07-29,0
0.8990762,0.10092374,0,train,1986-07-30,0
0.817963,0.18203698,0,train,1986-07-31,0
0.9272753,0.07272466,0,train,1986-08-01,0
0.8963576,0.10364247,0,train,1986-08-02,0
0.9922063,0.007793775,0,test,1986-08-03,0
0.99318683,0.006813114,0,test,1986-08-04,0
0.90434504,0.095654905,0,train,1986-08-05,0
0.73833895,0.26166102,0,train,1986-08-06,0
0.728477,0.27152297,0,train,1986-08-07,0
0.92385936,0.07614063,0,train,1986-08-08,0
0.94024926,0.05975072,0,train,1986-08-09,0
0.4331801,0.56681997,1,train,1986-08-10,0
0.9492566,0.050743375,0,train,1986-08-11,0
0.98546314,0.014536863,0,train,1986-08-12,0
0.9539088,0.046091184,0,train,1986-08-13,0
0.5203285,0.47967148,0,test,1986-08-14,0
0.8497906,0.15020949,0,train,1986-08-15,0
0.95358497,0.04641499,0,train,1986-08-16,0
0.9239668,0.0760332,0,train,1986-08-17,0
0.9883676,0.01163234,0,train,1986-08-18,0
0.9950976,0.0049024387,0,train,1986-08-19,0
0.98343223,0.016567737,0,train,1986-08-20,0
0.93481445,0.06518549,0,train,1986-08-21,0
0.71737486,0.2826251,0,train,1986-08-22,0
0.17261726,0.82738274,1,test,1986-08-23,0
0.9466939,0.05330613,0,test,1986-08-24,0
0.91473836,0.08526164,0,test,1986-08-25,0
0.18740048,0.81259954,1,train,1986-08-26,0
0.7184475,0.28155252,0,train,1986-08-27,0
0.99218786,0.0078121065,0,train,1986-08-28,0
0.99234396,0.007656029,0,train,1986-08-29,0
0.9680815,0.031918567,0,train,1986-08-30,0
0.87748855,0.12251148,0,train,1986-08-31,0
0.4886727,0.51132727,1,test,1986-09-01,0
0.7035077,0.29649228,0,test,1986-09-02,0
0.6547255,0.34527454,0,test,1986-09-03,0
0.46175134,0.53824866,1,test,1986-09-04,0
0.8774287,0.12257135,0,train,1986-09-05,0
0.9294869,0.07051313,0,train,1986-09-06,0
0.9878982,0.01210181,0,train,1986-09-07,0
0.9905794,0.009420515,0,test,1986-09-08,0
0.93111676,0.06888323,0,train,1986-09-09,0
0.10734894,0.8926511,1,test,1986-09-10,0
0.020121144,0.9798789,1,test,1986-09-11,1
0.9460523,0.053947695,0,train,1986-09-12,0
0.9812151,0.01878491,0,train,1986-09-13,0
0.89926827,0.10073171,0,train,1986-09-14,0
0.46430835,0.5356917,1,test,1986-09-15,0
0.7636569,0.2363431,0,train,1986-09-16,0
0.26655713,0.7334429,1,train,1986-09-17,1
0.451213,0.54878694,1,train,1986-09-18,0
0.45382917,0.54617083,1,test,1986-09-19,1
0.68091404,0.31908593,0,train,1986-09-20,0
